"payment date","payment time","Receipt number / ID","INV. No","cash tray code","menu name","order type","quantity","unit price","balance before reduction","all discounts","Total discount %","net price","Item tax type","table","customer name","telephone number","payment type","note","group","Category","branch"
"15/10/2022","10:18","2BPDY","","HJQ","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","10:20","N26F4","","HJQ","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","10:29","85Y9O","","HJQ","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","10:29","85Y9O","","HJQ","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","10:36","3MK0T","","HJQ","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"15/10/2022","10:39","J5SH8","","HJQ","I เอสเพรสโซ่/Iced Espressoปกติ x 225% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","10:39","J5SH8","","HJQ","มอคค่า/Mochaปกติ x 1กลับบ้าน x 1","Take Away","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"15/10/2022","10:56","Z5I8O","","HJQ","I มอคค่า/Iced Mochaปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"15/10/2022","12:30","0H3JW","","HJQ","อเมริกาโน่/Americanoปกติ x 2ทานที่ร้าน x 1","Take Away","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"15/10/2022","13:06","PUFYZ","","HJQ","เอสเพรสโซ่/Espressoปกติ x 1กลับบ้าน x 11ซ็อต x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Hot","1"
"15/10/2022","13:08","XMMAN","","HJQ","H โกโก้/Hot Cocoaกลับบ้าน x 1","Take Away","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"15/10/2022","13:08","30RV6","","HJQ","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","13:08","30RV6","","HJQ","นมชมพู/Ping Milk","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","13:18","SHO6Y","","HJQ","ชอฟท์คุกกี้/cookies","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","Cash","","","Cookie","1"
"15/10/2022","13:31","KZ8RU","","HJQ","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","13:31","KZ8RU","","HJQ","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","13:31","KZ8RU","","HJQ","นมชมพู/Ping Milk","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","14:13","LLEUE","","HJQ","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Take Away","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"15/10/2022","14:37","S2SJ4","","HJQ","P โกโกั/Cocoaปกติ x 2กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"15/10/2022","15:01","6QX0N","","HJQ","P โกโกั/Cocoaน้อย x 1ปกติ x 1กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"15/10/2022","15:01","6QX0N","","HJQ","ชอฟท์คุกกี้/cookies","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"15/10/2022","15:12","V2CED","","HJQ","ลาเต้/Latteปกติ x 1กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"15/10/2022","15:38","7Z2Y4","","HJQ","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","16:06","ZCSGI","","HJQ","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"15/10/2022","16:47","BRAPH","","HJQ","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"15/10/2022","16:47","BRAPH","","HJQ","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"15/10/2022","18:00","MK3O9","","HJQ","โรตีกรอบ/Crispy Roti","Dine-In","2","25","50.00","0","0","50.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"16/10/2022","07:39","WGWJR","","QLG","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"16/10/2022","07:54","CT2J1","","QLG","Iดัลโกน่า/Dalgona","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","07:54","CT2J1","","QLG","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","07:54","CT2J1","","QLG","คุกกี้กาแฟ/coffe cookie","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","08:32","6K1AY","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","08:32","6K1AY","","QLG","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","08:32","VA208","","QLG","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","08:33","K3MVA","","QLG","ชอฟท์คุกกี้/cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","08:50","6APLY","","QLG","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","08:52","LQE2K","","QLG","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"16/10/2022","08:56","KJK2W","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","08:56","KJK2W","","QLG","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","08:59","3P5SH","","QLG","คาปูชิโน่/Cappucinoปกติ x 1กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"16/10/2022","08:59","3P5SH","","QLG","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","08:59","3P5SH","","QLG","ชอฟท์คุกกี้/cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","09:17","TGACN","","QLG","ลาเต้/Latteปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"16/10/2022","09:27","HXREJ","","QLG","ชอฟท์คุกกี้/cookies","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"16/10/2022","09:29","2U9I8","","QLG","I มอคค่า/Iced Mochaปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","09:29","2U9I8","","QLG","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","09:29","2U9I8","","QLG","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"16/10/2022","09:29","2U9I8","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","09:42","H7WVC","","QLG","I คาปูชิโน่/CappucinoIcedปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"16/10/2022","09:42","H7WVC","","QLG","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"16/10/2022","09:48","KZ4PG","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","09:48","KZ4PG","","QLG","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"16/10/2022","09:51","2C92A","","QLG","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","09:51","2C92A","","QLG","คาราเมลมัคคีอะโต้/Caramel Mocchiatoปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","09:51","2C92A","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","10:07","UY56T","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 225% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","10:07","UY56T","","QLG","ชอคโกแลต/Chocolateปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","10:08","MZN5P","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","10:15","2MDZD","","QLG","คุกกี้กาแฟ/coffe cookie","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","10:15","2MDZD","","QLG","ชอฟท์คุกกี้/cookies","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","10:15","2MDZD","","QLG","คุกกี้มัทฉะ/ Matcha cookies","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","Cash","","","Cookie","1"
"16/10/2022","10:15","2MDZD","","QLG","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","10:59","FJXE6","","QLG","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","11:36","ZROMO","","QLG","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"16/10/2022","11:37","8SCC7","","QLG","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","11:37","8SCC7","","QLG","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","11:37","8SCC7","","QLG","นมสดฮอกไกโด","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"16/10/2022","11:44","94UT3","","QLG","โกโก้/Cocoaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","12:02","ITGKS","","QLG","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"16/10/2022","12:13","6CRDF","","QLG","ชอคโกแลต/Chocolateปกติ x 125% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","12:13","6CRDF","","QLG","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","12:43","JV2QZ","","QLG","Pนมสด/Dino Fresh Milkปกติ x 2กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"16/10/2022","12:43","JV2QZ","","QLG","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"16/10/2022","12:43","JV2QZ","","QLG","โรตีกรอบ/Crispy Roti","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"16/10/2022","12:43","JV2QZ","","QLG","นมสดสตรอเบอร์รี่/Fresh cream strawberry sauce cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"16/10/2022","12:43","JV2QZ","","QLG","นมสดฮอกไกโด","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"16/10/2022","12:43","JV2QZ","","QLG","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"16/10/2022","12:57","21SQW","","QLG","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
